age,division_name,department_name,class_name,clothing_id,title,review_text,alike_feedback_count,rating,recommend_index ,date,deparment,sentiment,emotions,summary
46,General,Tops,Blouses,829,Cute and springy,This is a really cute shirt for spring. i love the colored striping and you can dress it up or down. have not worn it yet -- waiting for it to get a little warmer.,1,5,1,2022-11-06 07:07:23.835616438,Product,negative,"comfortable, liked, issue, flares out oddly, short, opinion, sturdy, long sleeves, proportional, skirt length, horizontal stripes, did not work, regrettably, sent it back","dress flares out oddly and is quite short, skirt length and horizontal stripes did not work"
24,General,Dresses,Dresses,1111,,"Saw this online when it first came up and thought it looked lovely. i purchased a different pleated dress and decided i didn't need a second pleated dress. was at my local retailer and they had one pink dress in a size 4 and a blue in a 0. decided to try them both on. the zero actually fit perfectly and at the sale price i had to have it. the material is beautiful, little details like the ruffled hem are lovely. one i will wear for years. thinking about getting the link but the blue is lovely. i'm",1,5,1,2022-11-06 10:18:04.931506849,Product,positive,"love, pretty","pretty details, true to size fit"
51,General,Dresses,Dresses,1078,"So cute, but weird fit","This dress is really cute in person. however, it did not fit me like it does the model in the pic at all. first of all i'm 5 feet 1 and it was wayyy too short on me. i didn't have the petit on either-- i had the regular xs. it just hits a couple of inches too short for me. i am 50. it would be adorable if i were more comfortable in shorter dresses. i wear short things a lot, but this was just too high on me. it was probably a good 8 inches above my knee. also it flared too dramatically at the wa",11,3,1,2022-11-06 13:28:46.027397260,Product,negative,"disappointed, sad, weird, sparkly, scratchy","sparkly and scratchy dress, weird slit height, might purchase on sale."
50,General,Tops,Knits,854,Hooray...it came in a petite!,Was so excited to see that this colorful top came in petite sizes! it fits perfectly and so happy that it doesn't fall too long. looks great with a longer cardigan sweater. very happy with this find .,0,5,1,2022-11-06 16:39:27.123287671,Product,positive,"happy, satisfied, grateful, pleased, content","soft and cuddly robe, petite sizes available, pretty teal color"
30,General,Dresses,Dresses,1092,Love this sweater!,I absolutely love this sweater. it is a great quality sweater dress and a beautiful color. so comfy and warm too. i never want to take it off. definitely one of my favorite purchases from retailer.,0,5,1,2022-11-06 19:50:08.219178082,Product,negative,"disappointed, cheap","fabric quality is cheap, color is not as expected"
42,General,Dresses,Dresses,1092,Cute but too short,"This dress hit my waist in a weird spot and was too short. i would not have felt comfortable bending over. it was a tad too full which wasn't flattering either.
i really wanted to love it bc they design is adorable.
i need to return it!!",0,2,0,2022-11-06 23:00:49.315068493,Product,positive,"pretty, gorgeous, comfortable, wish, large chest","pretty sweater, gorgeous detail, comfortable, wish for longer length"
38,Initmates,Intimate,Legwear,225,I wanted to love them,"Adorable foxes, i was smitten in the store but the fix is bizarre and the foxes don't come up very high so you're limited in the length you can wear. i bought the m/l based on salesperson advice and i can't imagine trying anything smaller, i usually wear a size s or 4 bottom, these were super snug. back to the store they went.",0,2,0,2022-11-07 02:11:30.410958904,Product,negative,"disappointment, frustration, dissatisfaction, surprise, regret","dress color and length issues, not worth the price tag."
43,General,Bottoms,Skirts,1020,Amazing alternative to a denim skirt!,"Oh my god - i love this skirt. i first order the size 4 and immediately called customer service and had them send me a 2. i found it be be both plenty stretchy (great for moving, sitting, etc) but runs on the large size. but the fit is amazing. i love the length - a perfect knee-skimmer for me (5'9""). i love the color (green) and the pockets and button fly are so fun without being too much! i've tried it on with several tops and sweaters in my closet and this skirt is going to be one that i can",0,5,1,2022-11-07 05:22:11.506849315,Product,positive,"comfortable, dressy",comfortable and dressy dress
22,General,Tops,Knits,883,Great basic- but long!,I'm fairly petite and was not expecting this to be as long as it was on me- it's actually great for leggings or skinny jeans though- good quality material too!,0,5,1,2022-11-07 08:32:52.602739726,Product,positive,"love, compliments, accommodate, girls","sized up for a better fit, received compliments"
46,Initmates,Intimate,Lounge,255,,"The body is huge, while the arms fit. being returned!",1,3,0,2022-11-07 11:43:33.698630137,Product,positive,"lovely, comfortable, great, beautiful, figure flattering","comfortable fabric, great cut, figure flattering"
39,General,Tops,Blouses,830,A tad thin and see through,"I tried on xs petites as someone had returned it . i didn't find that it ran small, it was ok on me. i am not sure if the regular size would work but i didn't end up purchasing this today as the color was jsut so-so on my skin tone.

likes: contrast and detail in ruffle, romantic

dislikes: the tag pulled on the fabric a bit and you could tell, so the fabric seemed fragile.",1,4,1,2022-11-07 14:54:14.794520548,Product,negative,"disappointment, regret, appreciation, satisfaction, admiration","collar area detail is quite nice, but not suitable for post-pregnancy body."
38,General,Dresses,Dresses,1099,,The dress runs big you should size down. i find the weight to be great for mild winter weather. the length was longer than i expected based on previous reviews.,3,5,1,2022-11-07 18:04:55.890410958,Product,positive,"love, great, quality, accommodate, pregnancy","great quality, accommodates pregnancy"
33,General Petite,Bottoms,Skirts,994,"Lovely skirt, runs a bit large.","Lovely assemblage of prints, looks great in motion. but the waistband runs a touch large. if you're between sizes, maybe size down.",0,4,1,2022-11-07 21:15:36.986301369,"Marketing, Sales",positive,"flattering, cute, perfect, hurry, sells out","flattering dress, perfect for summer, hurry before it sells out"
64,General,Bottoms,Pants,1049,Cuter for fall than spring,"Cute pants, not for me. a petite size may have changed my mind. more like ankle pants on my 5'2"" frame and a bit large all over. that said, the fabric is stretchy and they would be super comfortable. love the snaps on the waistband, classy casual.",4,3,1,2022-11-08 00:26:18.082191780,Product,positive,"pleased, elegant, sexy, modest, excited","elegant and sexy dress, form-fitting without being too tight."
32,General Petite,Tops,Sweaters,939,Beautiful,This is beautiful. it can serve as a sweater or a coat and i can't wait to start wearing it.,0,5,1,2022-11-08 03:36:59.178082191,Product,positive,"satisfied, happy, content, excited, interested","petite pants in great colors, considering buying more in sale"
39,General,Tops,Blouses,828,Not for me,I am short and curvy and this shirt swallowed me. sleeves were especially long.,0,2,0,2022-11-08 06:47:40.273972602,Product,negative,"unflattering, versatile, cute, good, flat chested","dress flares out, versatile for many occasions"
35,General,Tops,Blouses,828,Summer top,"The color of this top is perfect for summer, it is a light lilac tone. the fabric is also light and super soft. great cut too - even my husband liked the cut of the shirt. 

i ordered a large based on other reviews but found the arms to be a little tight, but not enough not to keep the top. the shirt does run slim, being a 36d i do have to keep the top buttons unbutton but i am okay with wearing a little cami under the shirt.",0,4,1,2022-11-08 09:58:21.369863013,Product,negative,"shocked, disappointed, surprised, satisfied, frustrated","well-made fleece-lined jeans, but returning due to lack of fit."
46,General,Tops,Blouses,836,Loved it but it ran. . .,"Absolutely loved this top but after i washed it the underside color ran at the stitching. it is all white on the outside but at the bottom hem it has a really cool 1"" lining in a mustard color. i did a cold water wash and flat to dry. i noticed around the stitching at the bottom the mustard color has bled through just at the area of the mustard color stitching. 

i am so disappointed b/c i loved this top.",2,1,0,2022-11-08 13:09:02.465753424,Product,positive,"pretty, great, nice, cute, baggy, shapeless, unsure, better, curvier","pretty dress, petite fit, unsure about shape, better on curvier bod"
